162	64.0	False	[10. 34. 55. 10.]
163	64.0	False	[39. 42. 52. 32.]
164	64.0	False	[38. 24.  9. 10.]
165	64.0	False	[10. 10.  9. 56.]
166	64.0	False	[10.  9. 51. 44.]
167	64.0	False	[ 9. 34. 48. 10.]
168	64.0	False	[ 9.  8. 45. 35.]
169	64.0	False	[10. 38. 10.  9.]
170	64.0	False	[43. 35. 31.  9.]
171	64.0	False	[ 9.  9. 52. 42.]
172	64.0	False	[47.  8. 52. 55.]
173	64.0	False	[ 8. 38. 39.  9.]
174	64.0	False	[32. 52. 53. 13.]
175	64.0	False	[35. 10. 48. 48.]
176	64.0	False	[ 9. 31. 10. 10.]
177	64.0	False	[48. 39.  9. 38.]
178	64.0	False	[39. 25. 42. 41.]
179	64.0	False	[40. 11. 49. 52.]
180	64.0	False	[39. 45. 51.  9.]
181	64.0	False	[46. 48. 53. 41.]
182	64.0	False	[10. 38. 10. 56.]
183	64.0	True	[25. 39. 36. 64.]
184	64.0	False	[39. 11. 17. 47.]
185	64.0	False	[49.  9. 10. 53.]
186	64.0	False	[ 8.  9. 38.  9.]
187	64.0	False	[ 9.  9. 47. 24.]
188	64.0	False	[ 9. 51. 58. 56.]
189	64.0	False	[38.  8. 11. 10.]
190	64.0	False	[37. 50. 40. 34.]
191	64.0	False	[52. 51. 35. 10.]
192	64.0	False	[ 8.  9. 63. 31.]
193	64.0	False	[ 8.  9. 50. 15.]
194	64.0	False	[10.  9. 39. 42.]
195	64.0	False	[45. 40. 10. 35.]
196	64.0	False	[42. 41. 25. 10.]
197	64.0	False	[11. 35. 47.  9.]
198	64.0	False	[38. 37. 38. 57.]
199	64.0	False	[25.  9. 35. 58.]
200	64.0	False	[25. 10. 43. 10.]
201	64.0	False	[36.  9. 41.  9.]
202	64.0	False	[37. 49. 10. 10.]
203	64.0	False	[62. 10. 39. 40.]
204	64.0	False	[46. 35. 46. 41.]
205	64.0	False	[ 9.  9. 34. 54.]
206	64.0	False	[25. 35.  9. 40.]
207	64.0	False	[10. 42. 50. 38.]
208	64.0	False	[ 9. 39.  9. 52.]
209	64.0	False	[47.  9. 47.  9.]
210	64.0	False	[45. 53. 35.  9.]
211	64.0	False	[10. 21. 35. 31.]
212	64.0	False	[47. 37. 38.  8.]
213	64.0	False	[11. 39. 10. 48.]
214	68.0	True	[39. 25. 52. 68.]
215	68.0	False	[36. 52.  9.  8.]
216	68.0	False	[46. 35. 10. 48.]
217	68.0	False	[10. 48. 62. 26.]
218	68.0	False	[10. 38. 51. 44.]
219	68.0	False	[39.  9.  9. 35.]
220	68.0	False	[42.  8. 45. 45.]
221	68.0	False	[25. 47. 56. 38.]
222	68.0	False	[ 9. 11. 10. 35.]
223	68.0	False	[40. 42. 10. 10.]
224	68.0	False	[39.  9. 43. 10.]
225	68.0	False	[10. 38. 36. 61.]
226	68.0	False	[ 9. 38.  9. 56.]
227	68.0	False	[41. 10. 11. 41.]
228	68.0	False	[ 9. 38. 52. 58.]
229	68.0	False	[49.  9. 46. 41.]
230	68.0	False	[ 9. 26. 47. 39.]
231	68.0	False	[10. 37. 49. 54.]
232	68.0	False	[10.  9. 42. 10.]
233	68.0	False	[ 8. 10.  9.  9.]
234	68.0	False	[ 8. 40. 10. 10.]
235	68.0	False	[ 8. 44. 48. 10.]
236	68.0	False	[36. 51. 11. 43.]
237	68.0	False	[ 9. 51.  8.  9.]
238	68.0	False	[39. 61. 48. 38.]
239	68.0	False	[25. 57. 50.  9.]
240	68.0	False	[46. 41. 25. 10.]
241	68.0	False	[51. 36. 10. 46.]
242	68.0	False	[64. 51.  9. 32.]
243	68.0	False	[27. 25. 35. 41.]
244	68.0	False	[ 9.  9. 47. 54.]
245	68.0	False	[33. 12. 10.  9.]
246	68.0	False	[58. 47. 10. 42.]
247	68.0	False	[ 9. 38.  9.  9.]
248	68.0	False	[10. 21.  8. 48.]
249	68.0	False	[40. 46. 48. 49.]
250	68.0	False	[ 9.  9. 34. 41.]
251	68.0	False	[10. 40. 35. 57.]
252	68.0	False	[11. 38. 40.  9.]
253	68.0	False	[43. 53. 10. 50.]
254	68.0	False	[ 9. 51. 46. 10.]
255	68.0	False	[10. 39. 10. 39.]
256	68.0	False	[39. 55. 39. 47.]
257	68.0	False	[18. 31. 50. 38.]
258	68.0	False	[10. 10. 26. 31.]
259	68.0	False	[50.  9. 40. 36.]
260	68.0	False	[10.  9.  9. 50.]
261	68.0	False	[57. 51.  9.  8.]
262	68.0	False	[42.  9.  8. 10.]
